image_id,file_name,gt_id,gt_category_id,area,area_bucket,bbox_xywh,best_same_score,best_same_iou,best_any_category_id,best_any_score,best_any_iou
707,Japan_011728.jpg,1476,3,3696.0,medium,"[182.0, 495.0, 56.0, 66.0]",0.26581889390945435,0.6904308142463527,3,0.26581889390945435,0.6904308142463527
607,Japan_010341.jpg,1279,0,2212.0,medium,"[250.0, 516.0, 28.0, 79.0]",0.26511964201927185,0.8109462131695617,0,0.26511964201927185,0.8109462131695617
142,Japan_002577.jpg,294,2,40560.0,large,"[372.0, 374.0, 195.0, 208.0]",0.26494407653808594,0.7958624735247358,2,0.26494407653808594,0.7958624735247358
766,Japan_012631.jpg,1594,0,3456.0,medium,"[238.0, 131.0, 48.0, 72.0]",0.26446571946144104,0.6504573429353777,0,0.26446571946144104,0.6504573429353777
666,Japan_011164.jpg,1410,3,1050.0,medium,"[506.0, 481.0, 42.0, 25.0]",0.2632632553577423,0.7556167024875634,3,0.2632632553577423,0.7556167024875634
404,Japan_006423.jpg,827,2,50820.0,large,"[369.0, 375.0, 231.0, 220.0]",0.26303160190582275,0.8755889642909315,2,0.26303160190582275,0.8755889642909315
289,Japan_004661.jpg,585,1,1376.0,medium,"[152.0, 377.0, 86.0, 16.0]",0.2609255909919739,0.5161445460893643,1,0.2609255909919739,0.5161445460893643
354,Japan_005685.jpg,721,0,7462.0,medium,"[480.0, 481.0, 91.0, 82.0]",0.2609065771102905,0.7867802028201668,0,0.2609065771102905,0.7867802028201668
647,Japan_010948.jpg,1372,0,286.0,small,"[424.0, 452.0, 11.0, 26.0]",0.26052483916282654,0.4947775128664466,0,0.26052483916282654,0.4947775128664466
573,Japan_009588.jpg,1214,0,12125.0,large,"[481.0, 475.0, 97.0, 125.0]",0.2603704631328583,0.6867734232736863,0,0.2603704631328583,0.6867734232736863
526,Japan_008557.jpg,1105,1,1092.0,medium,"[238.0, 531.0, 91.0, 12.0]",0.26021549105644226,0.568209110395704,1,0.26021549105644226,0.568209110395704
193,Japan_003324.jpg,390,0,19152.0,large,"[428.0, 448.0, 126.0, 152.0]",0.2598705291748047,0.9187713612471219,0,0.2598705291748047,0.9187713612471219
483,Japan_007745.jpg,1015,2,7560.0,medium,"[494.0, 411.0, 105.0, 72.0]",0.25938647985458374,0.679916856170351,2,0.25938647985458374,0.679916856170351
530,Japan_008718.jpg,1125,0,1190.0,medium,"[214.0, 181.0, 35.0, 34.0]",0.25758734345436096,0.7246614305137256,0,0.25758734345436096,0.7246614305137256
276,Japan_004418.jpg,557,0,5254.0,medium,"[526.0, 475.0, 74.0, 71.0]",0.2553970515727997,0.8375497026571426,0,0.2553970515727997,0.8375497026571426
58,Japan_001040.jpg,111,0,14484.0,large,"[403.0, 455.0, 102.0, 142.0]",0.25136733055114746,0.6284040820698957,2,0.2559545040130615,0.6284040820698957
428,Japan_006946.jpg,878,3,589.0,small,"[357.0, 249.0, 31.0, 19.0]",0.24908891320228577,0.6116091490479103,3,0.24908891320228577,0.6116091490479103
647,Japan_010948.jpg,1374,1,3456.0,medium,"[364.0, 419.0, 144.0, 24.0]",0.24907107651233673,0.7288933773748811,1,0.24907107651233673,0.7288933773748811
340,Japan_005471.jpg,684,1,4056.0,medium,"[394.0, 415.0, 169.0, 24.0]",0.24801020324230194,0.7471305432932434,1,0.24801020324230194,0.7471305432932434
212,Japan_003623.jpg,422,1,546.0,small,"[56.0, 356.0, 42.0, 13.0]",0.24733325839042664,0.7191427023290784,1,0.24733325839042664,0.7191427023290784
341,Japan_005510.jpg,688,2,8260.0,medium,"[227.0, 506.0, 140.0, 59.0]",0.24661757051944733,0.769221109551382,2,0.24661757051944733,0.769221109551382
422,Japan_006861.jpg,863,2,56306.0,large,"[1.0, 504.0, 599.0, 94.0]",0.24532276391983032,0.768011279529081,2,0.24532276391983032,0.768011279529081
785,Japan_013062.jpg,1631,3,14308.0,large,"[207.0, 244.0, 146.0, 98.0]",0.24512457847595215,0.6843519200121501,3,0.24512457847595215,0.6843519200121501
20,Japan_000302.jpg,36,3,620.0,small,"[180.0, 451.0, 31.0, 20.0]",0.2449098825454712,0.7769570109202565,3,0.2449098825454712,0.7769570109202565
136,Japan_002440.jpg,285,1,4200.0,medium,"[76.0, 292.0, 140.0, 30.0]",0.24370770156383514,0.6164072950902729,1,0.24370770156383514,0.6164072950902729
331,Japan_005394.jpg,659,2,211108.0,large,"[7.0, 136.0, 593.0, 356.0]",0.24326753616333008,0.905469668429868,2,0.24326753616333008,0.905469668429868
717,Japan_011861.jpg,1494,0,19024.0,large,"[362.0, 436.0, 116.0, 164.0]",0.24326618015766144,0.7915252101726022,0,0.24326618015766144,0.7915252101726022
517,Japan_008404.jpg,1086,3,306.0,small,"[183.0, 409.0, 18.0, 17.0]",0.2431202083826065,0.3752807175269794,3,0.2431202083826065,0.3752807175269794
141,Japan_002557.jpg,293,3,4884.0,medium,"[79.0, 511.0, 66.0, 74.0]",0.24178676307201385,0.7541794745791363,3,0.24178676307201385,0.7541794745791363
534,Japan_008755.jpg,1134,1,4004.0,medium,"[436.0, 377.0, 154.0, 26.0]",0.24171559512615204,0.6519371624618141,2,0.31732848286628723,0.6519371624618141
276,Japan_004418.jpg,552,3,4218.0,medium,"[357.0, 483.0, 111.0, 38.0]",0.241215318441391,0.6944406080134633,3,0.241215318441391,0.6944406080134633
276,Japan_004418.jpg,554,3,2106.0,medium,"[408.0, 353.0, 39.0, 54.0]",0.241215318441391,0.0,2,0.05433834716677666,0.5196056881182636
18,Japan_000296.jpg,29,1,7783.0,medium,"[306.0, 221.0, 181.0, 43.0]",0.24035993218421936,0.7308513754717103,1,0.24035993218421936,0.7308513754717103
619,Japan_010526.jpg,1305,2,122990.0,large,"[15.0, 347.0, 502.0, 245.0]",0.2390831708908081,0.938375578805835,2,0.2390831708908081,0.938375578805835
288,Japan_004620.jpg,578,1,2420.0,medium,"[365.0, 552.0, 121.0, 20.0]",0.23852968215942383,0.6806831528515717,1,0.23852968215942383,0.6806831528515717
606,Japan_010340.jpg,1274,0,496.0,small,"[302.0, 334.0, 16.0, 31.0]",0.2380993366241455,0.7167718481777989,0,0.2380993366241455,0.7167718481777989
112,Japan_002035.jpg,230,0,1200.0,medium,"[164.0, 338.0, 30.0, 40.0]",0.23653802275657654,0.6150913342721317,0,0.23653802275657654,0.6150913342721317
6,Japan_000072.jpg,13,0,3280.0,medium,"[451.0, 524.0, 82.0, 40.0]",0.23519110679626465,0.8325399630394259,0,0.23519110679626465,0.8325399630394259
392,Japan_006230.jpg,799,0,2520.0,medium,"[213.0, 393.0, 45.0, 56.0]",0.2343282401561737,0.7006135743165557,0,0.2343282401561737,0.7006135743165557
354,Japan_005685.jpg,718,0,5840.0,medium,"[367.0, 372.0, 73.0, 80.0]",0.23350727558135986,0.6410668061020595,0,0.23350727558135986,0.6410668061020595
521,Japan_008497.jpg,1091,0,2160.0,medium,"[346.0, 419.0, 40.0, 54.0]",0.2333231121301651,0.7712083165256667,0,0.2333231121301651,0.7712083165256667
97,Japan_001772.jpg,193,2,24696.0,large,"[44.0, 404.0, 126.0, 196.0]",0.23315118253231049,0.8819654568940248,0,0.5015252232551575,0.8819654568940248
631,Japan_010765.jpg,1341,3,500.0,small,"[327.0, 553.0, 25.0, 20.0]",0.23237177729606628,0.5994681497340313,3,0.23237177729606628,0.5994681497340313
353,Japan_005683.jpg,714,3,64308.0,large,"[28.0, 724.0, 233.0, 276.0]",0.23150739073753357,0.8567955893213289,3,0.23150739073753357,0.8567955893213289
623,Japan_010608.jpg,1315,2,26061.0,large,"[266.0, 450.0, 219.0, 119.0]",0.2314227968454361,0.6991382023205389,2,0.2314227968454361,0.6991382023205389
127,Japan_002329.jpg,266,1,1155.0,medium,"[491.0, 504.0, 55.0, 21.0]",0.23141507804393768,0.6852610415160978,1,0.23141507804393768,0.6852610415160978
512,Japan_008351.jpg,1077,1,3648.0,medium,"[255.0, 519.0, 114.0, 32.0]",0.23137147724628448,0.8687608092534138,1,0.23137147724628448,0.8687608092534138
125,Japan_002284.jpg,255,1,930.0,small,"[121.0, 361.0, 62.0, 15.0]",0.23115378618240356,0.6542406836321848,1,0.23115378618240356,0.6542406836321848
719,Japan_011876.jpg,1496,0,5220.0,medium,"[348.0, 387.0, 45.0, 116.0]",0.23035667836666107,0.7430287196735182,0,0.23035667836666107,0.7430287196735182
275,Japan_004396.jpg,551,1,11520.0,large,"[210.0, 528.0, 160.0, 72.0]",0.23024706542491913,0.8068605369615497,1,0.23024706542491913,0.8068605369615497
622,Japan_010589.jpg,1314,0,9996.0,large,"[477.0, 503.0, 119.0, 84.0]",0.22983485460281372,0.914151977898266,0,0.22983485460281372,0.914151977898266
336,Japan_005439.jpg,674,0,1620.0,medium,"[499.0, 445.0, 54.0, 30.0]",0.22883477807044983,0.6025068412121125,0,0.22883477807044983,0.6025068412121125
218,Japan_003718.jpg,430,0,15640.0,large,"[378.0, 415.0, 136.0, 115.0]",0.2287404090166092,0.6451213434763298,0,0.2287404090166092,0.6451213434763298
436,Japan_007066.jpg,892,2,6675.0,medium,"[311.0, 344.0, 75.0, 89.0]",0.2268085777759552,0.7999838456042078,2,0.2268085777759552,0.7999838456042078
105,Japan_001919.jpg,214,3,476.0,small,"[316.0, 543.0, 28.0, 17.0]",0.22662509977817535,0.42604055768938853,3,0.22662509977817535,0.42604055768938853
346,Japan_005572.jpg,696,1,1444.0,medium,"[308.0, 452.0, 76.0, 19.0]",0.22639967501163483,0.7998517096210075,1,0.22639967501163483,0.7998517096210075
256,Japan_004176.jpg,504,0,5548.0,medium,"[435.0, 404.0, 76.0, 73.0]",0.2259875237941742,0.7970959830298274,0,0.2259875237941742,0.7970959830298274
157,Japan_002780.jpg,336,0,525.0,small,"[346.0, 410.0, 21.0, 25.0]",0.22368070483207703,0.5684032909977936,0,0.22368070483207703,0.5684032909977936
156,Japan_002774.jpg,329,1,5460.0,medium,"[316.0, 188.0, 156.0, 35.0]",0.22345514595508575,0.7006590352757005,1,0.22345514595508575,0.7006590352757005
436,Japan_007066.jpg,894,0,2394.0,medium,"[399.0, 368.0, 63.0, 38.0]",0.2228890061378479,0.7365370008199211,1,0.3006901741027832,0.7365370008199211
441,Japan_007127.jpg,910,2,8004.0,medium,"[154.0, 75.0, 87.0, 92.0]",0.22124958038330078,0.694881267087094,2,0.22124958038330078,0.694881267087094
74,Japan_001396.jpg,145,0,7316.0,medium,"[112.0, 476.0, 59.0, 124.0]",0.22119760513305664,0.8013827165751363,0,0.22119760513305664,0.8013827165751363
611,Japan_010399.jpg,1291,0,23064.0,large,"[262.0, 412.0, 124.0, 186.0]",0.2193184494972229,0.8395403820843865,0,0.2193184494972229,0.8395403820843865
272,Japan_004341.jpg,536,2,11583.0,large,"[349.0, 461.0, 99.0, 117.0]",0.2189273089170456,0.6639180661929283,2,0.2189273089170456,0.6639180661929283
729,Japan_012003.jpg,1523,0,1809.0,medium,"[155.0, 91.0, 27.0, 67.0]",0.21839341521263123,0.7159918713880313,0,0.21839341521263123,0.7159918713880313
629,Japan_010717.jpg,1337,1,7144.0,medium,"[40.0, 346.0, 188.0, 38.0]",0.2178545445203781,0.5445652165590472,1,0.2178545445203781,0.5445652165590472
369,Japan_006022.jpg,751,2,5655.0,medium,"[252.0, 336.0, 145.0, 39.0]",0.21771365404129028,0.6816147739449908,2,0.21771365404129028,0.6816147739449908
359,Japan_005762.jpg,728,1,3075.0,medium,"[254.0, 575.0, 123.0, 25.0]",0.2171557992696762,0.5949888527889423,1,0.2171557992696762,0.5949888527889423
394,Japan_006246.jpg,805,2,67160.0,large,"[177.0, 416.0, 365.0, 184.0]",0.21714504063129425,0.8397731910345608,2,0.21714504063129425,0.8397731910345608
622,Japan_010589.jpg,1311,2,17343.0,large,"[349.0, 461.0, 141.0, 123.0]",0.21467900276184082,0.7112243383010408,2,0.21467900276184082,0.7112243383010408
172,Japan_002964.jpg,364,0,34780.0,large,"[452.0, 166.0, 148.0, 235.0]",0.21245187520980835,0.879825201346707,2,0.6225126385688782,0.879825201346707
104,Japan_001909.jpg,209,3,405.0,small,"[409.0, 377.0, 27.0, 15.0]",0.21156372129917145,0.5897627123039451,3,0.21156372129917145,0.5897627123039451
388,Japan_006182.jpg,786,1,3500.0,medium,"[419.0, 439.0, 140.0, 25.0]",0.2110510617494583,0.7411236958872074,1,0.2110510617494583,0.7411236958872074
196,Japan_003384.jpg,394,1,1344.0,medium,"[298.0, 454.0, 64.0, 21.0]",0.2097809612751007,0.7287219051779907,1,0.2097809612751007,0.7287219051779907
398,Japan_006326.jpg,815,2,9945.0,large,"[86.0, 483.0, 85.0, 117.0]",0.20735622942447662,0.7106188506426595,2,0.20735622942447662,0.7106188506426595
643,Japan_010887.jpg,1364,2,12384.0,large,"[131.0, 557.0, 288.0, 43.0]",0.20495516061782837,0.7936557254149353,2,0.20495516061782837,0.7936557254149353
37,Japan_000649.jpg,68,0,4452.0,medium,"[484.0, 414.0, 84.0, 53.0]",0.20421893894672394,0.564100766449902,0,0.20421893894672394,0.564100766449902
161,Japan_002856.jpg,346,0,13728.0,large,"[487.0, 337.0, 78.0, 176.0]",0.20413532853126526,0.7492173714916677,0,0.20413532853126526,0.7492173714916677
390,Japan_006204.jpg,793,1,1428.0,medium,"[124.0, 223.0, 68.0, 21.0]",0.20253698527812958,0.6612367861397784,1,0.20253698527812958,0.6612367861397784
144,Japan_002623.jpg,299,3,72850.0,large,"[457.0, 714.0, 235.0, 310.0]",0.19982340931892395,0.9030742562169549,3,0.19982340931892395,0.9030742562169549
285,Japan_004585.jpg,572,1,3100.0,medium,"[261.0, 348.0, 100.0, 31.0]",0.1984253227710724,0.7069286098261723,1,0.1984253227710724,0.7069286098261723
450,Japan_007247.jpg,940,2,2730.0,medium,"[402.0, 382.0, 105.0, 26.0]",0.19764015078544617,0.7744250741333305,2,0.19764015078544617,0.7744250741333305
19,Japan_000297.jpg,31,1,4347.0,medium,"[58.0, 399.0, 161.0, 27.0]",0.19585855305194855,0.7996789038563632,1,0.19585855305194855,0.7996789038563632
636,Japan_010807.jpg,1348,2,17466.0,large,"[360.0, 467.0, 142.0, 123.0]",0.1958446353673935,0.6985257107887142,2,0.1958446353673935,0.6985257107887142
149,Japan_002685.jpg,310,1,1648.0,medium,"[80.0, 468.0, 103.0, 16.0]",0.19579602777957916,0.5445349633826354,1,0.19579602777957916,0.5445349633826354
366,Japan_005953.jpg,742,1,1854.0,medium,"[335.0, 359.0, 103.0, 18.0]",0.19458220899105072,0.885826908492898,1,0.19458220899105072,0.885826908492898
135,Japan_002421.jpg,280,2,23023.0,large,"[7.0, 426.0, 299.0, 77.0]",0.19424954056739807,0.9326718784161361,2,0.19424954056739807,0.9326718784161361
105,Japan_001919.jpg,215,3,216.0,small,"[496.0, 504.0, 18.0, 12.0]",0.19327302277088165,0.7666653918436757,3,0.19327302277088165,0.7666653918436757
428,Japan_006946.jpg,882,0,2795.0,medium,"[475.0, 103.0, 65.0, 43.0]",0.19303910434246063,0.8063625382160463,0,0.19303910434246063,0.8063625382160463
650,Japan_010999.jpg,1377,0,475.0,small,"[411.0, 480.0, 19.0, 25.0]",0.1930374950170517,0.771805671327989,0,0.1930374950170517,0.771805671327989
729,Japan_012003.jpg,1521,2,11200.0,large,"[425.0, 282.0, 175.0, 64.0]",0.19131812453269958,0.6935495112239809,1,0.1975862830877304,0.6935495112239809
248,Japan_004081.jpg,495,2,1232.0,medium,"[523.0, 410.0, 77.0, 16.0]",0.19113068282604218,0.11170858301722503,1,0.192330002784729,0.6705744089980908
248,Japan_004081.jpg,496,2,5940.0,medium,"[492.0, 432.0, 108.0, 55.0]",0.19113068282604218,0.7017427921614928,2,0.19113068282604218,0.7017427921614928
100,Japan_001878.jpg,200,2,11590.0,large,"[245.0, 366.0, 122.0, 95.0]",0.18940450251102448,0.8675725804978415,2,0.18940450251102448,0.8675725804978415
55,Japan_000949.jpg,108,2,18079.0,large,"[7.0, 494.0, 179.0, 101.0]",0.18887706100940704,0.970538926475009,2,0.18887706100940704,0.970538926475009
222,Japan_003778.jpg,435,2,10184.0,large,"[165.0, 490.0, 134.0, 76.0]",0.18872901797294617,0.6322861026846144,2,0.18872901797294617,0.6322861026846144
208,Japan_003582.jpg,413,1,2992.0,medium,"[20.0, 517.0, 136.0, 22.0]",0.18698367476463318,0.8732883126417001,1,0.18698367476463318,0.8732883126417001
456,Japan_007310.jpg,957,1,11172.0,large,"[16.0, 305.0, 196.0, 57.0]",0.18679586052894592,0.6551822776306985,1,0.18679586052894592,0.6551822776306985
332,Japan_005395.jpg,664,2,13590.0,large,"[389.0, 123.0, 151.0, 90.0]",0.18597249686717987,0.7618172083304533,2,0.18597249686717987,0.7618172083304533
40,Japan_000671.jpg,73,1,3060.0,medium,"[225.0, 492.0, 153.0, 20.0]",0.18566180765628815,0.7993503151666925,1,0.18566180765628815,0.7993503151666925
276,Japan_004418.jpg,555,2,22140.0,large,"[303.0, 354.0, 164.0, 135.0]",0.18557272851467133,0.8257567437985192,2,0.18557272851467133,0.8257567437985192
504,Japan_008099.jpg,1059,2,3168.0,medium,"[363.0, 531.0, 96.0, 33.0]",0.18499457836151123,0.8125070880006107,2,0.18499457836151123,0.8125070880006107
388,Japan_006182.jpg,785,1,2450.0,medium,"[277.0, 422.0, 98.0, 25.0]",0.18441785871982574,0.5669001520655222,1,0.18441785871982574,0.5669001520655222
726,Japan_011973.jpg,1516,2,66424.0,large,"[237.0, 416.0, 361.0, 184.0]",0.18336208164691925,0.8947430229080368,2,0.18336208164691925,0.8947430229080368
379,Japan_006105.jpg,770,1,1440.0,medium,"[300.0, 386.0, 96.0, 15.0]",0.18290817737579346,0.7147100330593821,1,0.18290817737579346,0.7147100330593821
372,Japan_006042.jpg,756,0,3321.0,medium,"[336.0, 444.0, 41.0, 81.0]",0.18214423954486847,0.650788019830515,0,0.18214423954486847,0.650788019830515
279,Japan_004444.jpg,562,0,5963.0,medium,"[56.0, 353.0, 67.0, 89.0]",0.18073110282421112,0.7260920035922354,0,0.18073110282421112,0.7260920035922354
74,Japan_001396.jpg,149,1,248.0,small,"[98.0, 422.0, 31.0, 8.0]",0.1806199550628662,0.1930686732873573,1,0.1806199550628662,0.1930686732873573
74,Japan_001396.jpg,150,1,140.0,small,"[108.0, 418.0, 35.0, 4.0]",0.1806199550628662,0.20271035407581084,1,0.1806199550628662,0.20271035407581084
579,Japan_009702.jpg,1227,1,2484.0,medium,"[508.0, 482.0, 92.0, 27.0]",0.18047386407852173,0.6450393729167886,1,0.18047386407852173,0.6450393729167886
68,Japan_001288.jpg,134,0,1581.0,medium,"[165.0, 443.0, 31.0, 51.0]",0.18007446825504303,0.9031682040522867,0,0.18007446825504303,0.9031682040522867
654,Japan_011058.jpg,1381,2,45046.0,large,"[193.0, 45.0, 223.0, 202.0]",0.1798110157251358,0.663603637828597,2,0.1798110157251358,0.663603637828597
245,Japan_004062.jpg,488,0,1056.0,medium,"[241.0, 556.0, 24.0, 44.0]",0.17977865040302277,0.6704371859367597,0,0.17977865040302277,0.6704371859367597
116,Japan_002138.jpg,238,2,1976.0,medium,"[387.0, 448.0, 52.0, 38.0]",0.17925871908664703,0.7546486758604711,2,0.17925871908664703,0.7546486758604711
530,Japan_008718.jpg,1128,1,570.0,small,"[570.0, 183.0, 30.0, 19.0]",0.1783997267484665,0.8078822138764816,1,0.1783997267484665,0.8078822138764816
359,Japan_005762.jpg,729,0,5720.0,medium,"[265.0, 402.0, 55.0, 104.0]",0.17783772945404053,0.5915776225640537,0,0.17783772945404053,0.5915776225640537
224,Japan_003798.jpg,441,2,16244.0,large,"[301.0, 302.0, 131.0, 124.0]",0.17760173976421356,0.7651663371890416,2,0.17760173976421356,0.7651663371890416
278,Japan_004437.jpg,560,1,1364.0,medium,"[538.0, 469.0, 62.0, 22.0]",0.17687630653381348,0.7102040754695719,1,0.17687630653381348,0.7102040754695719
55,Japan_000949.jpg,106,3,1128.0,medium,"[278.0, 442.0, 47.0, 24.0]",0.17671777307987213,0.6921326354279159,3,0.17671777307987213,0.6921326354279159
529,Japan_008703.jpg,1116,1,3304.0,medium,"[231.0, 343.0, 118.0, 28.0]",0.174578458070755,0.6666806871361319,1,0.174578458070755,0.6666806871361319
628,Japan_010686.jpg,1328,1,2112.0,medium,"[436.0, 327.0, 88.0, 24.0]",0.17444156110286713,0.8436973694815805,1,0.17444156110286713,0.8436973694815805
493,Japan_007941.jpg,1035,2,7524.0,medium,"[226.0, 512.0, 99.0, 76.0]",0.17383608222007751,0.6975150839151262,2,0.17383608222007751,0.6975150839151262
483,Japan_007745.jpg,1012,2,11016.0,large,"[14.0, 411.0, 108.0, 102.0]",0.17354674637317657,0.6168013456226689,2,0.17354674637317657,0.6168013456226689
607,Japan_010341.jpg,1280,0,1968.0,medium,"[244.0, 337.0, 24.0, 82.0]",0.17077744007110596,0.7853568388283204,0,0.17077744007110596,0.7853568388283204
560,Japan_009335.jpg,1184,1,1805.0,medium,"[505.0, 430.0, 95.0, 19.0]",0.16958026587963104,0.7054101310757127,1,0.16958026587963104,0.7054101310757127
555,Japan_009260.jpg,1175,2,10856.0,large,"[209.0, 361.0, 184.0, 59.0]",0.1680070161819458,0.9504030617850926,2,0.1680070161819458,0.9504030617850926
672,Japan_011240.jpg,1418,0,13520.0,large,"[129.0, 165.0, 130.0, 104.0]",0.16800369322299957,0.7968092850196203,0,0.16800369322299957,0.7968092850196203
299,Japan_004776.jpg,598,2,6713.0,medium,"[462.0, 395.0, 137.0, 49.0]",0.1675276905298233,0.7757925778383021,2,0.1675276905298233,0.7757925778383021
302,Japan_004836.jpg,608,2,8938.0,medium,"[100.0, 327.0, 109.0, 82.0]",0.16733646392822266,0.7838438544182368,2,0.16733646392822266,0.7838438544182368
51,Japan_000810.jpg,100,2,3920.0,medium,"[166.0, 290.0, 112.0, 35.0]",0.1672227531671524,0.7653657472379948,2,0.1672227531671524,0.7653657472379948
69,Japan_001304.jpg,137,0,2805.0,medium,"[438.0, 511.0, 85.0, 33.0]",0.16572518646717072,0.9068209795306493,0,0.16572518646717072,0.9068209795306493
162,Japan_002864.jpg,350,1,7800.0,medium,"[256.0, 383.0, 78.0, 100.0]",0.1655765026807785,0.4183885602308747,0,0.10949371755123138,0.7144442272744967
508,Japan_008242.jpg,1066,2,12460.0,large,"[357.0, 530.0, 178.0, 70.0]",0.16411256790161133,0.7437141124437772,2,0.16411256790161133,0.7437141124437772
160,Japan_002845.jpg,342,0,3885.0,medium,"[274.0, 434.0, 37.0, 105.0]",0.1633773148059845,0.7160871753421527,0,0.1633773148059845,0.7160871753421527
581,Japan_009785.jpg,1233,1,9900.0,large,"[214.0, 388.0, 220.0, 45.0]",0.16248981654644012,0.7971978297391219,1,0.16248981654644012,0.7971978297391219
535,Japan_008767.jpg,1139,1,3456.0,medium,"[451.0, 410.0, 144.0, 24.0]",0.16230912506580353,0.7087035084645064,1,0.16230912506580353,0.7087035084645064
59,Japan_001086.jpg,113,2,29516.0,large,"[328.0, 441.0, 188.0, 157.0]",0.16212497651576996,0.9133813058808136,0,0.2820400893688202,0.9133813058808136
107,Japan_001971.jpg,218,2,7290.0,medium,"[74.0, 134.0, 81.0, 90.0]",0.16142399609088898,0.7507166463113294,0,0.6425180435180664,0.7507166463113294
285,Japan_004585.jpg,569,0,28130.0,large,"[2.0, 205.0, 145.0, 194.0]",0.16129028797149658,0.90975457800816,0,0.16129028797149658,0.90975457800816
388,Japan_006182.jpg,784,3,1170.0,medium,"[125.0, 551.0, 39.0, 30.0]",0.16125351190567017,0.7325564283748115,3,0.16125351190567017,0.7325564283748115
222,Japan_003778.jpg,434,2,7571.0,medium,"[209.0, 341.0, 67.0, 113.0]",0.1606575846672058,0.5965661149025261,2,0.1606575846672058,0.5965661149025261
333,Japan_005427.jpg,670,0,1110.0,medium,"[208.0, 372.0, 30.0, 37.0]",0.1606283187866211,0.6891008334716537,0,0.1606283187866211,0.6891008334716537
104,Japan_001909.jpg,206,3,945.0,small,"[341.0, 565.0, 27.0, 35.0]",0.15943650901317596,0.7032075179177172,3,0.15943650901317596,0.7032075179177172
402,Japan_006400.jpg,824,2,1369.0,medium,"[123.0, 428.0, 37.0, 37.0]",0.15937776863574982,0.7580435702681688,2,0.15937776863574982,0.7580435702681688
638,Japan_010837.jpg,1351,2,17876.0,large,"[435.0, 168.0, 164.0, 109.0]",0.1592675894498825,0.7315872636487233,0,0.17083020508289337,0.7315872636487233
491,Japan_007905.jpg,1032,3,5159.0,medium,"[372.0, 515.0, 67.0, 77.0]",0.1571870744228363,0.0,0,0.05541703477501869,0.261741651028765
20,Japan_000302.jpg,37,3,1242.0,medium,"[290.0, 489.0, 54.0, 23.0]",0.1556994467973709,0.6759192610783429,3,0.1556994467973709,0.6759192610783429
722,Japan_011903.jpg,1505,2,11385.0,large,"[271.0, 394.0, 115.0, 99.0]",0.1552020162343979,0.782824319209132,2,0.1552020162343979,0.782824319209132
442,Japan_007148.jpg,915,0,2116.0,medium,"[330.0, 478.0, 46.0, 46.0]",0.15504825115203857,0.8478402259692471,0,0.15504825115203857,0.8478402259692471
740,Japan_012185.jpg,1547,0,23716.0,large,"[437.0, 442.0, 154.0, 154.0]",0.15448221564292908,0.8209453910889134,0,0.15448221564292908,0.8209453910889134
412,Japan_006552.jpg,845,0,2624.0,medium,"[65.0, 442.0, 64.0, 41.0]",0.15400181710720062,0.6778689325420135,0,0.15400181710720062,0.6778689325420135
212,Japan_003623.jpg,423,2,2030.0,medium,"[216.0, 340.0, 35.0, 58.0]",0.1539219617843628,0.6434605047319356,0,0.38943201303482056,0.6434605047319356
468,Japan_007474.jpg,979,1,17544.0,large,"[76.0, 418.0, 516.0, 34.0]",0.15319125354290009,0.5864204716296878,1,0.15319125354290009,0.5864204716296878
471,Japan_007508.jpg,983,2,57974.0,large,"[313.0, 389.0, 287.0, 202.0]",0.15116384625434875,0.9061718600097775,2,0.15116384625434875,0.9061718600097775
273,Japan_004385.jpg,540,1,1394.0,medium,"[514.0, 548.0, 82.0, 17.0]",0.15086351335048676,0.5359100293330283,1,0.15086351335048676,0.5359100293330283
332,Japan_005395.jpg,662,2,10440.0,large,"[203.0, 53.0, 120.0, 87.0]",0.15057586133480072,0.7307504246194352,2,0.15057586133480072,0.7307504246194352
360,Japan_005777.jpg,731,1,880.0,small,"[246.0, 522.0, 55.0, 16.0]",0.15045100450515747,0.28567167973633395,1,0.15045100450515747,0.28567167973633395
561,Japan_009339.jpg,1187,1,6364.0,medium,"[316.0, 541.0, 172.0, 37.0]",0.14991241693496704,0.8602318074419939,1,0.14991241693496704,0.8602318074419939
742,Japan_012247.jpg,1551,1,1512.0,medium,"[183.0, 281.0, 84.0, 18.0]",0.1490883231163025,0.6319022272901088,1,0.1490883231163025,0.6319022272901088
585,Japan_009897.jpg,1241,0,13590.0,large,"[424.0, 326.0, 90.0, 151.0]",0.14813165366649628,0.6696294052787471,0,0.14813165366649628,0.6696294052787471
706,Japan_011717.jpg,1473,2,32185.0,large,"[439.0, 260.0, 157.0, 205.0]",0.1476770043373108,0.4848416162654034,0,0.06484363228082657,0.652406443255219
51,Japan_000810.jpg,101,2,28644.0,large,"[2.0, 460.0, 231.0, 124.0]",0.14658086001873016,0.7622083227993062,2,0.14658086001873016,0.7622083227993062
739,Japan_012165.jpg,1541,2,20496.0,large,"[196.0, 338.0, 168.0, 122.0]",0.14633409678936005,0.356602243399929,1,0.058856744319200516,0.49843067755215326
561,Japan_009339.jpg,1188,1,3567.0,medium,"[172.0, 491.0, 123.0, 29.0]",0.14613328874111176,0.7496598312786066,1,0.14613328874111176,0.7496598312786066
